x,y
-0.633166703385,0.101275339294
-0.700652461844,0.101450736685
-0.6781486943,-0.196145493259
-0.636441694166,0.00642590996508
-0.642979016701,-0.0499116593134
-0.644684525475,-0.123212158129
-0.623441211182,0.219162928973
-0.626553836026,0.203828306175
0.406448328675,0.0887659267377
0.377665045849,0.0269973997729
-0.623248062631,0.0812183011281
-0.126731538309,-0.0601741153776
-0.629704363802,0.161084851809
-0.607772777799,-0.0918037165437
-0.663546397286,0.00292301738956
-0.155331146148,-0.208799942072
-0.622867850661,0.140047132695
-0.617429956304,0.041527532029
-0.624031792336,0.253377594914
0.369837217458,-0.0479848906963
-0.134901511695,0.0667864586991
-0.125208074232,-0.00309893637308
0.39589542248,-0.0598561581225
0.382077210966,-0.126540211283
0.398590180066,-0.023487489152
-0.111735728266,0.0396838497209
0.38706964587,-0.0134088263262
-0.0939850589312,0.0715456291979
0.389694359956,0.0627594049872
-0.148192913945,-0.166780962536
-0.135046060259,0.0230524617355
-0.109042047933,-0.0337060944926
-0.129217269861,0.146005826837
-0.0886075289457,0.00767566272181
0.37425883822,-0.100498232268
0.407436947584,0.0369399526417
0.407937167359,0.245673701013
-0.121207828184,0.210338949369
0.371180397797,-0.0330553920221
-0.0844775029682,-0.21498784717
0.446694358152,-0.0866170882272
0.417228667238,-0.0644979795761
-0.121120854789,-0.125602019824
-0.112755487176,-0.0848701287998
-0.094390071366,0.157645405384
-0.120427494946,-0.233905052572
-0.593333100605,-0.018651213814
-0.0922070509571,-0.0406467480879
-0.61767560323,-0.196764963709
-0.121249872108,-0.170973545763
-0.104298083422,0.102578215232
0.37049729968,-0.167888569475
0.400485271995,0.00682766520803
-0.0886197336138,0.0498060398109
0.475169958726,0.39982867545
-0.0766212505088,0.324561105631
0.439478064859,0.173744096593
-0.615631397362,-0.271562583833
0.423793880632,-0.1301438392
0.420971315992,0.0395513813466
0.380156979567,-0.060912910296
0.473072558887,0.199931912873
-0.0677898720864,0.341734862664
0.390614382779,-0.0820807211809
0.386876053434,-0.102746845347
0.412169782383,-0.213313833008
0.460324376318,0.0429936611614
0.44561003914,0.483641043091
0.490835660011,0.389284445863
0.536307074938,0.37587988686
-0.0668853964932,0.169452959544
0.558278405451,0.615165361964
0.479260708984,0.428653436386
-0.597922992611,0.402141755591
0.387826917421,-0.240114736996
-0.611399748441,0.511962244645
0.397657786639,-0.46283867496
0.416811932422,-0.450152723312
0.403761557168,-0.601327804006
0.490072083983,-0.604912773155
-0.59768719446,-0.854008188888
0.66632287867,-0.735945960623
